source,target,edge_type,gang_id,active_from,active_to,fragment_event_date
OFF00273,VIC00954,offender_victim,,2023-02-23,2023-02-23,
OFF00599,VIC02110,offender_victim,,2023-02-23,2023-02-23,
OFF00314,VIC01734,offender_victim,,2023-02-23,2023-02-23,
OFF00330,VIC02000,offender_victim,,2023-02-23,2023-02-23,
OFF00315,VIC02359,offender_victim,,2023-02-23,2023-02-23,
OFF00317,VIC01458,offender_victim,,2023-02-24,2023-02-24,
OFF00445,VIC01843,offender_victim,,2023-02-24,2023-02-24,
OFF00196,VIC01896,offender_victim,,2023-02-24,2023-02-24,
OFF00426,VIC01520,offender_victim,,2023-02-24,2023-02-24,
OFF00445,VIC00340,offender_victim,,2023-02-24,2023-02-24,
OFF00221,VIC00658,offender_victim,,2023-02-24,2023-02-24,
OFF00613,VIC02051,offender_victim,,2023-02-24,2023-02-24,
OFF00587,VIC00556,offender_victim,,2023-02-24,2023-02-24,
OFF00592,VIC00580,offender_victim,,2023-02-24,2023-02-24,
OFF00011,VIC00957,offender_victim,,2023-02-24,2023-02-24,
OFF00209,VIC01960,offender_victim,,2023-02-24,2023-02-24,
OFF00009,VIC02268,offender_victim,,2023-02-24,2023-02-24,
OFF00064,VIC01503,offender_victim,,2023-02-24,2023-02-24,
OFF00227,VIC00358,offender_victim,,2023-02-24,2023-02-24,
OFF00373,VIC00354,offender_victim,,2023-02-24,2023-02-24,
OFF00638,VIC00141,offender_victim,,2023-02-24,2023-02-24,
OFF00019,VIC01238,offender_victim,,2023-02-24,2023-02-24,
OFF00408,VIC00889,offender_victim,,2023-02-24,2023-02-24,
OFF00534,VIC01634,offender_victim,,2023-02-24,2023-02-24,
OFF00077,VIC00459,offender_victim,,2023-02-24,2023-02-24,
OFF00189,VIC02020,offender_victim,,2023-02-24,2023-02-24,
OFF00625,VIC02038,offender_victim,,2023-02-24,2023-02-24,
OFF00356,VIC01801,offender_victim,,2023-02-24,2023-02-24,
OFF00266,VIC01304,offender_victim,,2023-02-24,2023-02-24,
OFF00401,VIC01169,offender_victim,,2023-02-24,2023-02-24,
OFF00427,VIC00022,offender_victim,,2023-02-25,2023-02-25,
OFF00147,VIC01274,offender_victim,,2023-02-25,2023-02-25,
OFF00529,VIC02012,offender_victim,,2023-02-25,2023-02-25,
OFF00389,VIC01637,offender_victim,,2023-02-25,2023-02-25,
OFF00527,VIC01800,offender_victim,,2023-02-25,2023-02-25,
OFF00041,VIC00091,offender_victim,,2023-02-25,2023-02-25,
OFF00583,VIC02052,offender_victim,,2023-02-25,2023-02-25,
OFF00347,VIC00112,offender_victim,,2023-02-25,2023-02-25,
OFF00221,VIC01681,offender_victim,,2023-02-25,2023-02-25,
OFF00113,VIC00564,offender_victim,,2023-02-25,2023-02-25,
OFF00637,VIC00406,offender_victim,,2023-02-25,2023-02-25,
OFF00586,VIC00775,offender_victim,,2023-02-25,2023-02-25,
OFF00379,VIC01032,offender_victim,,2023-02-25,2023-02-25,
OFF00250,VIC01456,offender_victim,,2023-02-25,2023-02-25,
OFF00131,VIC01950,offender_victim,,2023-02-25,2023-02-25,
OFF00497,VIC01700,offender_victim,,2023-02-25,2023-02-25,
OFF00254,VIC02376,offender_victim,,2023-02-25,2023-02-25,
OFF00302,VIC00872,offender_victim,,2023-02-25,2023-02-25,
OFF00098,VIC00190,offender_victim,,2023-02-25,2023-02-25,
OFF00410,VIC01182,offender_victim,,2023-02-25,2023-02-25,
OFF00267,VIC01935,offender_victim,,2023-02-25,2023-02-25,
OFF00235,VIC00248,offender_victim,,2023-02-25,2023-02-25,
OFF00274,VIC02115,offender_victim,,2023-02-25,2023-02-25,
OFF00061,VIC02030,offender_victim,,2023-02-26,2023-02-26,
OFF00370,VIC02399,offender_victim,,2023-02-26,2023-02-26,
OFF00440,VIC02340,offender_victim,,2023-02-26,2023-02-26,
OFF00470,VIC00005,offender_victim,,2023-02-26,2023-02-26,
OFF00299,VIC01997,offender_victim,,2023-02-26,2023-02-26,
OFF00323,VIC00634,offender_victim,,2023-02-26,2023-02-26,
OFF00535,VIC00243,offender_victim,,2023-02-26,2023-02-26,
OFF00050,VIC01477,offender_victim,,2023-02-26,2023-02-26,
OFF00344,VIC01627,offender_victim,,2023-02-26,2023-02-26,
OFF00529,VIC01816,offender_victim,,2023-02-26,2023-02-26,
OFF00095,VIC00601,offender_victim,,2023-02-26,2023-02-26,
OFF00400,VIC01976,offender_victim,,2023-02-26,2023-02-26,
OFF00329,VIC00856,offender_victim,,2023-02-26,2023-02-26,
OFF00190,VIC00946,offender_victim,,2023-02-26,2023-02-26,
OFF00078,VIC00852,offender_victim,,2023-02-26,2023-02-26,
OFF00260,VIC02341,offender_victim,,2023-02-26,2023-02-26,
OFF00246,VIC00591,offender_victim,,2023-02-26,2023-02-26,
OFF00029,VIC01324,offender_victim,,2023-02-26,2023-02-26,
OFF00304,VIC00837,offender_victim,,2023-02-26,2023-02-26,
OFF00484,VIC02089,offender_victim,,2023-02-26,2023-02-26,
OFF00344,VIC01623,offender_victim,,2023-02-26,2023-02-26,
OFF00446,VIC00129,offender_victim,,2023-02-26,2023-02-26,
OFF00593,VIC00508,offender_victim,,2023-02-26,2023-02-26,
OFF00268,VIC01488,offender_victim,,2023-02-26,2023-02-26,
OFF00238,VIC00397,offender_victim,,2023-02-26,2023-02-26,
OFF00281,VIC02011,offender_victim,,2023-02-26,2023-02-26,
OFF00391,VIC00958,offender_victim,,2023-02-26,2023-02-26,
OFF00079,VIC00178,offender_victim,,2023-02-26,2023-02-26,
OFF00425,VIC02096,offender_victim,,2023-02-27,2023-02-27,
OFF00506,VIC00952,offender_victim,,2023-02-27,2023-02-27,
OFF00198,VIC02067,offender_victim,,2023-02-27,2023-02-27,
OFF00482,VIC00003,offender_victim,,2023-03-03,2023-03-03,
OFF00609,VIC00502,offender_victim,,2023-02-27,2023-02-27,
OFF00415,VIC01660,offender_victim,,2023-02-27,2023-02-27,
OFF00138,VIC02220,offender_victim,,2023-02-27,2023-02-27,
OFF00441,VIC02370,offender_victim,,2023-02-27,2023-02-27,
OFF00630,VIC00047,offender_victim,,2023-02-27,2023-02-27,
OFF00005,VIC00416,offender_victim,,2023-02-27,2023-02-27,
OFF00015,VIC02362,offender_victim,,2023-02-27,2023-02-27,
OFF00526,VIC01958,offender_victim,,2023-02-27,2023-02-27,
OFF00153,VIC02216,offender_victim,,2023-02-27,2023-02-27,
OFF00274,VIC01591,offender_victim,,2023-02-27,2023-02-27,
OFF00156,VIC00908,offender_victim,,2023-02-27,2023-02-27,
OFF00371,VIC00906,offender_victim,,2023-02-27,2023-02-27,
OFF00385,VIC00083,offender_victim,,2023-02-27,2023-02-27,
OFF00213,VIC00127,offender_victim,,2023-02-27,2023-02-27,
OFF00526,VIC01123,offender_victim,,2023-02-27,2023-02-27,
OFF00606,VIC00309,offender_victim,,2023-02-27,2023-02-27,
OFF00606,VIC01334,offender_victim,,2023-02-27,2023-02-27,
OFF00355,VIC01871,offender_victim,,2023-02-27,2023-02-27,
OFF00231,VIC01996,offender_victim,,2023-02-27,2023-02-27,
OFF00323,VIC01861,offender_victim,,2023-02-27,2023-02-27,
OFF00424,VIC00351,offender_victim,,2023-02-27,2023-02-27,
OFF00251,VIC01587,offender_victim,,2023-02-27,2023-02-27,
OFF00188,VIC00777,offender_victim,,2023-02-28,2023-02-28,
OFF00643,VIC01622,offender_victim,,2023-02-28,2023-02-28,
OFF00044,VIC02037,offender_victim,,2023-02-28,2023-02-28,
OFF00434,VIC01599,offender_victim,,2023-02-28,2023-02-28,
OFF00537,VIC00737,offender_victim,,2023-03-09,2023-03-09,
OFF00147,VIC00772,offender_victim,,2023-02-28,2023-02-28,
OFF00101,VIC00993,offender_victim,,2023-02-28,2023-02-28,
OFF00494,VIC00927,offender_victim,,2023-02-28,2023-02-28,
OFF00208,VIC02098,offender_victim,,2023-02-28,2023-02-28,
OFF00408,VIC00620,offender_victim,,2023-02-28,2023-02-28,
OFF00269,VIC00889,offender_victim,,2023-02-28,2023-02-28,
OFF00552,VIC00175,offender_victim,,2023-02-28,2023-02-28,
OFF00594,VIC01783,offender_victim,,2023-02-28,2023-02-28,
OFF00167,VIC01231,offender_victim,,2023-02-28,2023-02-28,
OFF00177,VIC00761,offender_victim,,2023-02-28,2023-02-28,
OFF00252,VIC00104,offender_victim,,2023-02-28,2023-02-28,
OFF00035,VIC00030,offender_victim,,2023-02-28,2023-02-28,
OFF00633,VIC01226,offender_victim,,2023-02-28,2023-02-28,
OFF00388,VIC00142,offender_victim,,2023-02-28,2023-02-28,
OFF00222,VIC00063,offender_victim,,2023-02-28,2023-02-28,
OFF00040,VIC01890,offender_victim,,2023-02-28,2023-02-28,
OFF00530,VIC02033,offender_victim,,2023-03-04,2023-03-04,
OFF00208,VIC00536,offender_victim,,2023-02-28,2023-02-28,
OFF00212,VIC02390,offender_victim,,2023-02-28,2023-02-28,
OFF00581,VIC01648,offender_victim,,2023-02-28,2023-02-28,
OFF00115,VIC02207,offender_victim,,2023-02-28,2023-02-28,
OFF00188,VIC01072,offender_victim,,2023-02-28,2023-02-28,
OFF00260,VIC00133,offender_victim,,2023-02-28,2023-02-28,
OFF00412,VIC01136,offender_victim,,2023-02-28,2023-02-28,
OFF00492,VIC00743,offender_victim,,2023-02-28,2023-02-28,
OFF00455,VIC00301,offender_victim,,2023-02-28,2023-02-28,
OFF00322,VIC01379,offender_victim,,2023-02-28,2023-02-28,
OFF00088,VIC01479,offender_victim,,2023-02-28,2023-02-28,
OFF00010,VIC02275,offender_victim,,2023-03-01,2023-03-01,
OFF00600,VIC00054,offender_victim,,2023-03-01,2023-03-01,
OFF00090,VIC01370,offender_victim,,2023-03-01,2023-03-01,
OFF00029,VIC01072,offender_victim,,2023-03-01,2023-03-01,
OFF00342,VIC01886,offender_victim,,2023-03-01,2023-03-01,
OFF00642,VIC00919,offender_victim,,2023-03-01,2023-03-01,
OFF00256,VIC00711,offender_victim,,2023-03-04,2023-03-04,
OFF00108,VIC01913,offender_victim,,2023-03-01,2023-03-01,
OFF00335,VIC01372,offender_victim,,2023-03-01,2023-03-01,
OFF00189,VIC00532,offender_victim,,2023-03-01,2023-03-01,
OFF00464,VIC01146,offender_victim,,2023-03-01,2023-03-01,
OFF00143,VIC02186,offender_victim,,2023-03-01,2023-03-01,
OFF00275,VIC02150,offender_victim,,2023-03-01,2023-03-01,
OFF00142,VIC01583,offender_victim,,2023-03-01,2023-03-01,
OFF00334,VIC02184,offender_victim,,2023-03-01,2023-03-01,
OFF00463,VIC01990,offender_victim,,2023-03-01,2023-03-01,
OFF00453,VIC00219,offender_victim,,2023-03-01,2023-03-01,
OFF00529,VIC01891,offender_victim,,2023-03-01,2023-03-01,
OFF00482,VIC00881,offender_victim,,2023-03-01,2023-03-01,
OFF00302,VIC00752,offender_victim,,2023-03-01,2023-03-01,
OFF00286,VIC01970,offender_victim,,2023-03-01,2023-03-01,
OFF00523,VIC01635,offender_victim,,2023-03-01,2023-03-01,
OFF00285,VIC01827,offender_victim,,2023-03-01,2023-03-01,
OFF00192,VIC01895,offender_victim,,2023-03-01,2023-03-01,
OFF00646,VIC00757,offender_victim,,2023-03-01,2023-03-01,
OFF00300,VIC01095,offender_victim,,2023-03-02,2023-03-02,
OFF00249,VIC00138,offender_victim,,2023-03-02,2023-03-02,
OFF00054,VIC00222,offender_victim,,2023-03-02,2023-03-02,
OFF00128,VIC01561,offender_victim,,2023-03-02,2023-03-02,
OFF00338,VIC00247,offender_victim,,2023-03-02,2023-03-02,
OFF00410,VIC00228,offender_victim,,2023-03-02,2023-03-02,
OFF00556,VIC01837,offender_victim,,2023-03-02,2023-03-02,
OFF00184,VIC00616,offender_victim,,2023-03-02,2023-03-02,
OFF00125,VIC00596,offender_victim,,2023-03-02,2023-03-02,
OFF00628,VIC02067,offender_victim,,2023-03-02,2023-03-02,
OFF00373,VIC00169,offender_victim,,2023-03-02,2023-03-02,
OFF00357,VIC00472,offender_victim,,2023-03-02,2023-03-02,
OFF00166,VIC00973,offender_victim,,2023-03-02,2023-03-02,
OFF00421,VIC02035,offender_victim,,2023-03-02,2023-03-02,
OFF00344,VIC00608,offender_victim,,2023-03-02,2023-03-02,
OFF00167,VIC01168,offender_victim,,2023-03-02,2023-03-02,
OFF00059,VIC00906,offender_victim,,2023-03-02,2023-03-02,
OFF00104,VIC00635,offender_victim,,2023-03-10,2023-03-10,
OFF00097,VIC01737,offender_victim,,2023-03-02,2023-03-02,
OFF00510,VIC02296,offender_victim,,2023-03-02,2023-03-02,
OFF00206,VIC00209,offender_victim,,2023-03-02,2023-03-02,
OFF00035,VIC02372,offender_victim,,2023-03-02,2023-03-02,
OFF00122,VIC00778,offender_victim,,2023-03-02,2023-03-02,
OFF00499,VIC00968,offender_victim,,2023-03-02,2023-03-02,
OFF00180,VIC02164,offender_victim,,2023-03-02,2023-03-02,
OFF00085,VIC01119,offender_victim,,2023-03-02,2023-03-02,
OFF00502,VIC01658,offender_victim,,2023-03-02,2023-03-02,
OFF00045,VIC01275,offender_victim,,2023-03-02,2023-03-02,
OFF00281,VIC01372,offender_victim,,2023-03-02,2023-03-02,
OFF00195,VIC00598,offender_victim,,2023-03-02,2023-03-02,
OFF00075,VIC02015,offender_victim,,2023-03-02,2023-03-02,
OFF00551,VIC01343,offender_victim,,2023-03-02,2023-03-02,
OFF00437,VIC00540,offender_victim,,2023-03-02,2023-03-02,
OFF00224,VIC00919,offender_victim,,2023-03-02,2023-03-02,
OFF00197,VIC01196,offender_victim,,2023-03-03,2023-03-03,
OFF00440,VIC00340,offender_victim,,2023-03-03,2023-03-03,
OFF00420,VIC00965,offender_victim,,2023-03-03,2023-03-03,
OFF00412,VIC02305,offender_victim,,2023-03-03,2023-03-03,
OFF00382,VIC01144,offender_victim,,2023-03-03,2023-03-03,
OFF00136,VIC01483,offender_victim,,2023-03-03,2023-03-03,
OFF00036,VIC00794,offender_victim,,2023-03-03,2023-03-03,
OFF00383,VIC00315,offender_victim,,2023-03-03,2023-03-03,
OFF00280,VIC01884,offender_victim,,2023-03-03,2023-03-03,
OFF00363,VIC01817,offender_victim,,2023-03-03,2023-03-03,
OFF00544,VIC00355,offender_victim,,2023-03-03,2023-03-03,
OFF00175,VIC01725,offender_victim,,2023-03-03,2023-03-03,
OFF00250,VIC00462,offender_victim,,2023-03-03,2023-03-03,
OFF00112,VIC02372,offender_victim,,2023-03-03,2023-03-03,
OFF00446,VIC01859,offender_victim,,2023-03-03,2023-03-03,
OFF00426,VIC00948,offender_victim,,2023-03-03,2023-03-03,
OFF00416,VIC01112,offender_victim,,2023-03-08,2023-03-08,
OFF00346,VIC00205,offender_victim,,2023-03-03,2023-03-03,
OFF00436,VIC00490,offender_victim,,2023-03-03,2023-03-03,
OFF00240,VIC01105,offender_victim,,2023-03-03,2023-03-03,
OFF00169,VIC00918,offender_victim,,2023-03-03,2023-03-03,
OFF00418,VIC01860,offender_victim,,2023-03-03,2023-03-03,
OFF00069,VIC00284,offender_victim,,2023-03-03,2023-03-03,
OFF00450,VIC00775,offender_victim,,2023-03-03,2023-03-03,
OFF00192,VIC02127,offender_victim,,2023-03-03,2023-03-03,
OFF00548,VIC01606,offender_victim,,2023-03-03,2023-03-03,
OFF00191,VIC00656,offender_victim,,2023-03-09,2023-03-09,
OFF00249,VIC00482,offender_victim,,2023-03-03,2023-03-03,
OFF00478,VIC01664,offender_victim,,2023-03-03,2023-03-03,
OFF00561,VIC00431,offender_victim,,2023-03-03,2023-03-03,
OFF00281,VIC01842,offender_victim,,2023-03-03,2023-03-03,
OFF00269,VIC00612,offender_victim,,2023-03-04,2023-03-04,
OFF00154,VIC02331,offender_victim,,2023-03-04,2023-03-04,
OFF00565,VIC02032,offender_victim,,2023-03-04,2023-03-04,
OFF00555,VIC01488,offender_victim,,2023-03-04,2023-03-04,
OFF00081,VIC02045,offender_victim,,2023-03-04,2023-03-04,
OFF00497,VIC00820,offender_victim,,2023-03-04,2023-03-04,
OFF00353,VIC02365,offender_victim,,2023-03-04,2023-03-04,
OFF00449,VIC02274,offender_victim,,2023-03-04,2023-03-04,
OFF00085,VIC00466,offender_victim,,2023-03-04,2023-03-04,
OFF00296,VIC02338,offender_victim,,2023-03-04,2023-03-04,
OFF00318,VIC01001,offender_victim,,2023-03-04,2023-03-04,
OFF00298,VIC00577,offender_victim,,2023-03-04,2023-03-04,
OFF00305,VIC01847,offender_victim,,2023-03-04,2023-03-04,
OFF00074,VIC01117,offender_victim,,2023-03-04,2023-03-04,
OFF00341,VIC00791,offender_victim,,2023-03-04,2023-03-04,
OFF00036,VIC00861,offender_victim,,2023-03-04,2023-03-04,
OFF00216,VIC00661,offender_victim,,2023-03-04,2023-03-04,
OFF00367,VIC00506,offender_victim,,2023-03-04,2023-03-04,
OFF00365,VIC01395,offender_victim,,2023-03-04,2023-03-04,
OFF00166,VIC00211,offender_victim,,2023-03-04,2023-03-04,
OFF00257,VIC00350,offender_victim,,2023-03-04,2023-03-04,
OFF00529,VIC00171,offender_victim,,2023-03-09,2023-03-09,
OFF00169,VIC00895,offender_victim,,2023-03-09,2023-03-09,
OFF00028,VIC01309,offender_victim,,2023-03-04,2023-03-04,
OFF00381,VIC01349,offender_victim,,2023-03-04,2023-03-04,
OFF00095,VIC01160,offender_victim,,2023-03-04,2023-03-04,
OFF00029,VIC00887,offender_victim,,2023-03-04,2023-03-04,
OFF00523,VIC00690,offender_victim,,2023-03-04,2023-03-04,
OFF00021,VIC02120,offender_victim,,2023-03-04,2023-03-04,
OFF00306,VIC01188,offender_victim,,2023-03-04,2023-03-04,
OFF00278,VIC01953,offender_victim,,2023-03-04,2023-03-04,
OFF00456,VIC01748,offender_victim,,2023-03-04,2023-03-04,
OFF00545,VIC00163,offender_victim,,2023-03-04,2023-03-04,
OFF00146,VIC00147,offender_victim,,2023-03-04,2023-03-04,
OFF00131,VIC00759,offender_victim,,2023-03-05,2023-03-05,
OFF00610,VIC00163,offender_victim,,2023-03-05,2023-03-05,
OFF00214,VIC02260,offender_victim,,2023-03-05,2023-03-05,
OFF00270,VIC00299,offender_victim,,2023-03-05,2023-03-05,
OFF00136,VIC01265,offender_victim,,2023-03-05,2023-03-05,
OFF00010,VIC00551,offender_victim,,2023-03-05,2023-03-05,
OFF00081,VIC00707,offender_victim,,2023-03-05,2023-03-05,
OFF00140,VIC02336,offender_victim,,2023-03-05,2023-03-05,
OFF00412,VIC00290,offender_victim,,2023-03-05,2023-03-05,
OFF00184,VIC00844,offender_victim,,2023-03-05,2023-03-05,
OFF00062,VIC01370,offender_victim,,2023-03-05,2023-03-05,
OFF00098,VIC00998,offender_victim,,2023-03-05,2023-03-05,
OFF00416,VIC01248,offender_victim,,2023-03-05,2023-03-05,
OFF00126,VIC01740,offender_victim,,2023-03-05,2023-03-05,
OFF00174,VIC01619,offender_victim,,2023-03-05,2023-03-05,
OFF00160,VIC01464,offender_victim,,2023-03-13,2023-03-13,
OFF00492,VIC02291,offender_victim,,2023-03-05,2023-03-05,
OFF00402,VIC00915,offender_victim,,2023-03-05,2023-03-05,
OFF00623,VIC00479,offender_victim,,2023-03-05,2023-03-05,
OFF00357,VIC01150,offender_victim,,2023-03-05,2023-03-05,
OFF00336,VIC00165,offender_victim,,2023-03-05,2023-03-05,
OFF00386,VIC00784,offender_victim,,2023-03-05,2023-03-05,
OFF00343,VIC01144,offender_victim,,2023-03-05,2023-03-05,
OFF00321,VIC01157,offender_victim,,2023-03-05,2023-03-05,
OFF00180,VIC02153,offender_victim,,2023-03-06,2023-03-06,
OFF00592,VIC00512,offender_victim,,2023-03-06,2023-03-06,
OFF00507,VIC00611,offender_victim,,2023-03-13,2023-03-13,
OFF00277,VIC02248,offender_victim,,2023-03-11,2023-03-11,
OFF00029,VIC01337,offender_victim,,2023-03-07,2023-03-07,
OFF00631,VIC01541,offender_victim,,2023-03-11,2023-03-11,
OFF00309,VIC00246,offender_victim,,2023-03-06,2023-03-06,
OFF00578,VIC00497,offender_victim,,2023-03-06,2023-03-06,
OFF00476,VIC01083,offender_victim,,2023-03-06,2023-03-06,
OFF00040,VIC00233,offender_victim,,2023-03-06,2023-03-06,
OFF00583,VIC01922,offender_victim,,2023-03-06,2023-03-06,
OFF00274,VIC00635,offender_victim,,2023-03-06,2023-03-06,
OFF00393,VIC01088,offender_victim,,2023-03-06,2023-03-06,
OFF00601,VIC01275,offender_victim,,2023-03-06,2023-03-06,
OFF00013,VIC02193,offender_victim,,2023-03-06,2023-03-06,
OFF00211,VIC01274,offender_victim,,2023-03-06,2023-03-06,
OFF00354,VIC02094,offender_victim,,2023-03-06,2023-03-06,
OFF00371,VIC00115,offender_victim,,2023-03-06,2023-03-06,
OFF00406,VIC02017,offender_victim,,2023-03-06,2023-03-06,
OFF00060,VIC01780,offender_victim,,2023-03-06,2023-03-06,
OFF00172,VIC01441,offender_victim,,2023-03-06,2023-03-06,
OFF00265,VIC00100,offender_victim,,2023-03-06,2023-03-06,
OFF00478,VIC02083,offender_victim,,2023-03-06,2023-03-06,
OFF00406,VIC01084,offender_victim,,2023-03-06,2023-03-06,
OFF00437,VIC02077,offender_victim,,2023-03-06,2023-03-06,
OFF00264,VIC02168,offender_victim,,2023-03-06,2023-03-06,
OFF00356,VIC00066,offender_victim,,2023-03-06,2023-03-06,
OFF00317,VIC01196,offender_victim,,2023-03-06,2023-03-06,
OFF00477,VIC02009,offender_victim,,2023-03-06,2023-03-06,
OFF00483,VIC01805,offender_victim,,2023-03-06,2023-03-06,
OFF00391,VIC01459,offender_victim,,2023-03-06,2023-03-06,
OFF00649,VIC01481,offender_victim,,2023-03-06,2023-03-06,
OFF00325,VIC01952,offender_victim,,2023-03-06,2023-03-06,
OFF00356,VIC01529,offender_victim,,2023-03-06,2023-03-06,
OFF00554,VIC00618,offender_victim,,2023-03-07,2023-03-07,
OFF00126,VIC02114,offender_victim,,2023-03-07,2023-03-07,
OFF00471,VIC02154,offender_victim,,2023-03-07,2023-03-07,
OFF00010,VIC01146,offender_victim,,2023-03-07,2023-03-07,
OFF00354,VIC02113,offender_victim,,2023-03-07,2023-03-07,
OFF00054,VIC01216,offender_victim,,2023-03-07,2023-03-07,
OFF00141,VIC01759,offender_victim,,2023-03-07,2023-03-07,
OFF00282,VIC01327,offender_victim,,2023-03-07,2023-03-07,
OFF00364,VIC01809,offender_victim,,2023-03-07,2023-03-07,
OFF00207,VIC00376,offender_victim,,2023-03-07,2023-03-07,
OFF00583,VIC00656,offender_victim,,2023-03-07,2023-03-07,
OFF00050,VIC01012,offender_victim,,2023-03-07,2023-03-07,
OFF00125,VIC02085,offender_victim,,2023-03-07,2023-03-07,
OFF00130,VIC00652,offender_victim,,2023-03-07,2023-03-07,
OFF00482,VIC01021,offender_victim,,2023-03-07,2023-03-07,
OFF00385,VIC01250,offender_victim,,2023-03-07,2023-03-07,
OFF00600,VIC01662,offender_victim,,2023-03-07,2023-03-07,
OFF00117,VIC01546,offender_victim,,2023-03-07,2023-03-07,
OFF00610,VIC02000,offender_victim,,2023-03-07,2023-03-07,
OFF00631,VIC01878,offender_victim,,2023-03-07,2023-03-07,
OFF00447,VIC01535,offender_victim,,2023-03-08,2023-03-08,
OFF00062,VIC00698,offender_victim,,2023-03-08,2023-03-08,
OFF00372,VIC01714,offender_victim,,2023-03-08,2023-03-08,
OFF00278,VIC02095,offender_victim,,2023-03-08,2023-03-08,
OFF00315,VIC01271,offender_victim,,2023-03-08,2023-03-08,
OFF00127,VIC01774,offender_victim,,2023-03-08,2023-03-08,
OFF00475,VIC02348,offender_victim,,2023-03-08,2023-03-08,
OFF00200,VIC02197,offender_victim,,2023-03-08,2023-03-08,
OFF00396,VIC01251,offender_victim,,2023-03-08,2023-03-08,
OFF00649,VIC00365,offender_victim,,2023-03-08,2023-03-08,
OFF00501,VIC01077,offender_victim,,2023-03-08,2023-03-08,
OFF00565,VIC02144,offender_victim,,2023-03-08,2023-03-08,
OFF00048,VIC00990,offender_victim,,2023-03-08,2023-03-08,
OFF00308,VIC02356,offender_victim,,2023-03-08,2023-03-08,
OFF00237,VIC01256,offender_victim,,2023-03-08,2023-03-08,
OFF00522,VIC01483,offender_victim,,2023-03-08,2023-03-08,
OFF00360,VIC00371,offender_victim,,2023-03-08,2023-03-08,
OFF00417,VIC01282,offender_victim,,2023-03-08,2023-03-08,
OFF00433,VIC00509,offender_victim,,2023-03-08,2023-03-08,
OFF00378,VIC00703,offender_victim,,2023-03-09,2023-03-09,
OFF00309,VIC01741,offender_victim,,2023-03-09,2023-03-09,
OFF00322,VIC00773,offender_victim,,2023-03-09,2023-03-09,
OFF00393,VIC02168,offender_victim,,2023-03-09,2023-03-09,
OFF00545,VIC00755,offender_victim,,2023-03-09,2023-03-09,
